ID,Latitude,Longitude,Altitude
59630,"-29,6434024000","-50,5453025000","45,971"
59631,"-29,6452603000","-50,5495073000","45,971"
59632,"-29,6436957000","-50,5547876000","45,971"
59633,"-29,6558210000","-50,5834384000","45,972"
59634,"-29,6432068000","-50,5556677000","45,972"
59635,"-29,6453581000","-50,5495073000","45,973"
59636,"-29,6435980000","-50,5549832000","45,973"
59637,"-29,6402733000","-50,5682819000","45,974"
59638,"-29,6487805000","-50,5449114000","45,974"
59639,"-29,6378287000","-50,5695531000","45,974"
59640,"-29,6439891000","-50,5585034000","45,974"
59641,"-29,6415445000","-50,5753223000","45,974"
59642,"-29,6444780000","-50,5491161000","45,974"
59643,"-29,6444780000","-50,5490184000","45,974"
59644,"-29,6478027000","-50,5556677000","45,974"
59645,"-29,6440869000","-50,5583079000","45,975"
59646,"-29,6467271000","-50,5454003000","45,975"
59647,"-29,6443802000","-50,5598724000","45,975"
59648,"-29,6427179000","-50,5498984000","45,976"
59649,"-29,6453581000","-50,5699442000","45,976"
59650,"-29,6376331000","-50,5688686000","45,976"
59651,"-29,6420334000","-50,5530275000","45,976"
59652,"-29,6425223000","-50,5682819000","45,976"
59653,"-29,6385132000","-50,5728777000","45,977"
59654,"-29,6435980000","-50,5536142000","45,977"
59655,"-29,6516163000","-50,5815805000","45,978"
59656,"-29,6439891000","-50,5591879000","45,978"
59657,"-29,6437935000","-50,5545921000","45,978"
59658,"-29,6481938000","-50,5810916000","45,978"
59659,"-29,6484872000","-50,5433469000","45,979"
59660,"-29,6446736000","-50,5477472000","45,979"
59661,"-29,6397844000","-50,5680863000","45,979"
59662,"-29,6447714000","-50,5499962000","45,980"
59663,"-29,6435980000","-50,5488228000","45,980"
59664,"-29,6479983000","-50,5800160000","45,980"
59665,"-29,6360686000","-50,5665217000","45,980"
59666,"-29,6421312000","-50,5764957000","45,980"
59667,"-29,6438913000","-50,5565477000","45,981"
59668,"-29,6340151000","-50,5673040000","45,981"
59669,"-29,6430113000","-50,5683796000","45,982"
59670,"-29,6582656000","-50,5827539000","45,983"
59671,"-29,6362641000","-50,5659350000","45,983"
59672,"-29,6375353000","-50,5694553000","45,983"
59673,"-29,6440869000","-50,5481383000","45,983"
59674,"-29,6440869000","-50,5771802000","45,983"
59675,"-29,6452603000","-50,5698464000","45,984"
59676,"-29,6396866000","-50,5691619000","45,984"
59677,"-29,6425223000","-50,5515607000","45,984"
59678,"-29,6355797000","-50,5701398000","45,984"
59679,"-29,6478027000","-50,5809938000","45,984"
59680,"-29,6546476000","-50,5821672000","45,985"
59681,"-29,6560166000","-50,5835362000","45,985"
59682,"-29,6498562000","-50,5481383000","45,985"
59683,"-29,6429135000","-50,5509740000","45,985"
59684,"-29,6454559000","-50,5495073000","45,986"
59685,"-29,6385132000","-50,5710198000","45,986"
59686,"-29,6415445000","-50,5761046000","45,986"
59687,"-29,6481938000","-50,5446181000","45,986"
59688,"-29,6428157000","-50,5512674000","45,986"
59689,"-29,6429135000","-50,5503873000","45,987"
59690,"-29,6477049000","-50,5553743000","45,987"
59691,"-29,6380243000","-50,5691619000","45,987"
59692,"-29,6485850000","-50,5485294000","45,987"
59693,"-29,6453581000","-50,5498006000","45,988"
59694,"-29,6430113000","-50,5494095000","45,988"
59695,"-29,6433046000","-50,5564500000","45,988"
59696,"-29,6437935000","-50,5541031000","45,988"
59697,"-29,6421312000","-50,5516585000","45,988"
59698,"-29,6478027000","-50,5554721000","45,988"
59699,"-29,6437935000","-50,5491161000","45,988"
59700,"-29,6442825000","-50,5482361000","45,989"
59701,"-29,6400777000","-50,5680863000","45,989"
59702,"-29,6366553000","-50,5714110000","45,989"
59703,"-29,6346018000","-50,5674996000","45,989"
59704,"-29,6436957000","-50,5490184000","45,989"
59705,"-29,6436957000","-50,5489206000","45,989"
59706,"-29,6358730000","-50,5689663000","45,989"
59707,"-29,6382198000","-50,5675974000","45,989"
59708,"-29,6441847000","-50,5482361000","45,989"
59709,"-29,6407622000","-50,5676951000","45,989"
59710,"-29,6472160000","-50,5549832000","45,990"
59711,"-29,6395888000","-50,5691619000","45,990"
59712,"-29,6477049000","-50,5552765000","45,990"
59713,"-29,6482916000","-50,5662284000","45,991"
59714,"-29,6429135000","-50,5769847000","45,991"
59715,"-29,6440869000","-50,5576234000","45,992"
59716,"-29,6437935000","-50,5563522000","45,992"
59717,"-29,6437935000","-50,5562544000","45,992"
59718,"-29,6424246000","-50,5682819000","45,992"
59719,"-29,6587545000","-50,5828517000","45,992"
59720,"-29,6472160000","-50,5551788000","45,992"
59721,"-29,6358730000","-50,5692597000","45,992"
59722,"-29,6435980000","-50,5480405000","45,993"
59723,"-29,6473138000","-50,5642727000","45,993"
59724,"-29,6359708000","-50,5705309000","45,993"
59725,"-29,6375353000","-50,5693575000","45,993"
59726,"-29,6468248000","-50,5536142000","45,994"
59727,"-29,6424246000","-50,5525386000","45,994"
59728,"-29,6424246000","-50,5524408000","45,994"
59729,"-29,6358730000","-50,5682819000","45,995"
59730,"-29,6458470000","-50,5490184000","45,995"
59731,"-29,6439891000","-50,5483339000","45,995"
59732,"-29,6445758000","-50,5492139000","45,995"
59733,"-29,6469226000","-50,5698464000","45,995"
59734,"-29,6358730000","-50,5683796000","45,995"
59735,"-29,6472160000","-50,5550810000","45,995"
59736,"-29,6495628000","-50,5809938000","45,995"
59737,"-29,6358730000","-50,5668151000","45,995"
59738,"-29,6413489000","-50,5682819000","45,995"
59739,"-29,6520074000","-50,5702375000","45,996"
59740,"-29,6435980000","-50,5482361000","45,996"
59741,"-29,6446736000","-50,5498006000","45,996"
59742,"-29,6468248000","-50,5426624000","45,996"
59743,"-29,6424246000","-50,5520497000","45,996"
59744,"-29,6466293000","-50,5456937000","45,996"
59745,"-29,6463359000","-50,5464760000","45,997"
59746,"-29,6430113000","-50,5478449000","45,997"
59747,"-29,6477049000","-50,5422712000","45,997"
59748,"-29,6478027000","-50,5433469000","45,997"
59749,"-29,6419356000","-50,5769847000","45,998"
59750,"-29,6376331000","-50,5695531000","45,998"
59751,"-29,6441847000","-50,5481383000","45,999"
59752,"-29,6356774000","-50,5698464000","45,999"
59753,"-29,6600257000","-50,5932168000","45,999"
59754,"-29,6428157000","-50,5532231000","46,000"
59755,"-29,6420334000","-50,5516585000","46,000"
59756,"-29,6468248000","-50,5447158000","46,001"
59757,"-29,6453581000","-50,5505829000","46,001"
59758,"-29,6492695000","-50,5807982000","46,001"
59759,"-29,6480960000","-50,5445203000","46,002"
59760,"-29,6369486000","-50,5712154000","46,002"
59761,"-29,6420334000","-50,5471605000","46,002"
59762,"-29,6462381000","-50,5444225000","46,002"
59763,"-29,6437935000","-50,5590901000","46,002"
59764,"-29,6455536000","-50,5498006000","46,002"
59765,"-29,6481938000","-50,5440314000","46,003"
59766,"-29,6469226000","-50,5429557000","46,003"
59767,"-29,6358730000","-50,5691619000","46,003"
59768,"-29,6358730000","-50,5690641000","46,003"
59769,"-29,6459448000","-50,5440314000","46,003"
59770,"-29,6459448000","-50,5503873000","46,003"
59771,"-29,6454559000","-50,5699442000","46,004"
59772,"-29,6375353000","-50,5692597000","46,004"
59773,"-29,6444780000","-50,5612414000","46,004"
59774,"-29,6468248000","-50,5452048000","46,005"
59775,"-29,6466293000","-50,5540054000","46,005"
59776,"-29,6378287000","-50,5686730000","46,005"
59777,"-29,6378287000","-50,5685752000","46,005"
59778,"-29,6489761000","-50,5807005000","46,006"
59779,"-29,6599279000","-50,5929235000","46,006"
59780,"-29,6419356000","-50,5472582000","46,007"
59781,"-29,6349929000","-50,5668151000","46,007"
59782,"-29,6375353000","-50,5691619000","46,007"
59783,"-29,6478027000","-50,5796248000","46,007"
59784,"-29,6451625000","-50,5426624000","46,008"
59785,"-29,6435002000","-50,5455959000","46,008"
59786,"-29,6502473000","-50,5507785000","46,008"
59787,"-29,6484872000","-50,5807982000","46,009"
59788,"-29,6434024000","-50,5500940000","46,009"
59789,"-29,6361664000","-50,5701398000","46,009"
59790,"-29,6449669000","-50,5694553000","46,010"
59791,"-29,6450647000","-50,5475516000","46,010"
59792,"-29,6436957000","-50,5481383000","46,010"
59793,"-29,6435002000","-50,5480405000","46,010"
59794,"-29,6427179000","-50,5477472000","46,011"
59795,"-29,6426201000","-50,5764957000","46,011"
59796,"-29,6423268000","-50,5531253000","46,012"
59797,"-29,6451625000","-50,5500940000","46,012"
59798,"-29,6357752000","-50,5708242000","46,012"
59799,"-29,6468248000","-50,5535164000","46,012"
59800,"-29,6444780000","-50,5467693000","46,013"
59801,"-29,6484872000","-50,5674018000","46,013"
59802,"-29,6423268000","-50,5517563000","46,013"
59803,"-29,6377309000","-50,5695531000","46,013"
59804,"-29,6470204000","-50,5550810000","46,013"
59805,"-29,6366553000","-50,5718999000","46,014"
59806,"-29,6492695000","-50,5718999000","46,014"
59807,"-29,6593412000","-50,5922390000","46,014"
59808,"-29,6398822000","-50,5680863000","46,015"
59809,"-29,6478027000","-50,5553743000","46,015"
59810,"-29,6356774000","-50,5668151000","46,015"
59811,"-29,6469226000","-50,5549832000","46,015"
59812,"-29,6351885000","-50,5661306000","46,016"
59813,"-29,6493672000","-50,5503873000","46,016"
59814,"-29,6555276000","-50,5832429000","46,016"
59815,"-29,6471182000","-50,5429557000","46,016"
59816,"-29,6361664000","-50,5660328000","46,017"
59817,"-29,6435002000","-50,5488228000","46,017"
59818,"-29,6358730000","-50,5707265000","46,018"
59819,"-29,6466293000","-50,5539076000","46,018"
59820,"-29,6447714000","-50,5619259000","46,018"
59821,"-29,6447714000","-50,5618281000","46,018"
59822,"-29,6353841000","-50,5660328000","46,018"
59823,"-29,6597324000","-50,5923368000","46,018"
59824,"-29,6432068000","-50,5466715000","46,019"
59825,"-29,6480960000","-50,5701398000","46,019"
59826,"-29,6366553000","-50,5715087000","46,019"
59827,"-29,6479983000","-50,5431513000","46,019"
59828,"-29,6367531000","-50,5713132000","46,020"
59829,"-29,6423268000","-50,5764957000","46,020"
59830,"-29,6449669000","-50,5467693000","46,020"
59831,"-29,6499539000","-50,5481383000","46,020"
59832,"-29,6461404000","-50,5467693000","46,021"
59833,"-29,6448692000","-50,5432491000","46,021"
59834,"-29,6479005000","-50,5437380000","46,022"
59835,"-29,6449669000","-50,5425646000","46,022"
59836,"-29,6454559000","-50,5498006000","46,022"
59837,"-29,6462381000","-50,5699442000","46,022"
59838,"-29,6433046000","-50,5773758000","46,023"
59839,"-29,6379265000","-50,5726821000","46,023"
59840,"-29,6515185000","-50,5815805000","46,023"
59841,"-29,6438913000","-50,5484316000","46,023"
59842,"-29,6396866000","-50,5693575000","46,023"
59843,"-29,6494650000","-50,5682819000","46,024"
59844,"-29,6483894000","-50,5686730000","46,024"
59845,"-29,6438913000","-50,5587968000","46,024"
59846,"-29,6436957000","-50,5538098000","46,024"
59847,"-29,6469226000","-50,5548854000","46,024"
59848,"-29,6491717000","-50,5482361000","46,024"
59849,"-29,6478027000","-50,5435424000","46,025"
59850,"-29,6450647000","-50,5695531000","46,025"
59851,"-29,6481938000","-50,5425646000","46,026"
59852,"-29,6355797000","-50,5710198000","46,026"
59853,"-29,6425223000","-50,5764957000","46,027"
59854,"-29,6423268000","-50,5467693000","46,027"
59855,"-29,6369486000","-50,5705309000","46,027"
59856,"-29,6446736000","-50,5617303000","46,027"
59857,"-29,6459448000","-50,5502895000","46,027"
59858,"-29,6367531000","-50,5720954000","46,027"
59859,"-29,6492695000","-50,5503873000","46,028"
59860,"-29,6376331000","-50,5694553000","46,028"
59861,"-29,6458470000","-50,5506807000","46,028"
59862,"-29,6418378000","-50,5771802000","46,028"
59863,"-29,6369486000","-50,5672062000","46,028"
59864,"-29,6432068000","-50,5479427000","46,028"
59865,"-29,6402733000","-50,5681841000","46,028"
59866,"-29,6435980000","-50,5481383000","46,028"
59867,"-29,6428157000","-50,5683796000","46,029"
59868,"-29,6434024000","-50,5480405000","46,029"
59869,"-29,6446736000","-50,5497028000","46,029"
59870,"-29,6478027000","-50,5434446000","46,029"
59871,"-29,6397844000","-50,5692597000","46,029"
59872,"-29,6437935000","-50,5492139000","46,030"
59873,"-29,6382198000","-50,5726821000","46,030"
59874,"-29,6442825000","-50,5481383000","46,031"
59875,"-29,6471182000","-50,5550810000","46,031"
59876,"-29,6343085000","-50,5688686000","46,031"
59877,"-29,6480960000","-50,5687708000","46,031"
59878,"-29,6362641000","-50,5661306000","46,032"
59879,"-29,6435980000","-50,5490184000","46,032"
59880,"-29,6435980000","-50,5489206000","46,032"
59881,"-29,6387087000","-50,5677929000","46,033"
59882,"-29,6415445000","-50,5750290000","46,033"
59883,"-29,6440869000","-50,5485294000","46,034"
59884,"-29,6476071000","-50,5698464000","46,034"
59885,"-29,6481938000","-50,5424668000","46,034"
59886,"-29,6411534000","-50,5680863000","46,035"
59887,"-29,6458470000","-50,5481383000","46,035"
59888,"-29,6459448000","-50,5483339000","46,035"
59889,"-29,6339173000","-50,5678907000","46,035"
59890,"-29,6422290000","-50,5683796000","46,035"
59891,"-29,6484872000","-50,5437380000","46,036"
59892,"-29,6427179000","-50,5765935000","46,036"
59893,"-29,6442825000","-50,5775714000","46,036"
59894,"-29,6436957000","-50,5484316000","46,036"
59895,"-29,6370464000","-50,5725844000","46,036"
59896,"-29,6351885000","-50,5675974000","46,036"
59897,"-29,6446736000","-50,5493117000","46,037"
59898,"-29,6429135000","-50,5504851000","46,037"
59899,"-29,6437935000","-50,5484316000","46,037"
59900,"-29,6493672000","-50,5471605000","46,037"
59901,"-29,6422290000","-50,5764957000","46,037"
59902,"-29,6462381000","-50,5466715000","46,037"
59903,"-29,6503451000","-50,5506807000","46,037"
59904,"-29,6436957000","-50,5491161000","46,038"
59905,"-29,6435980000","-50,5686730000","46,038"
59906,"-29,6369486000","-50,5724866000","46,038"
59907,"-29,6378287000","-50,5694553000","46,038"
59908,"-29,6443802000","-50,5467693000","46,039"
59909,"-29,6444780000","-50,5609480000","46,039"
59910,"-29,6438913000","-50,5771802000","46,040"
59911,"-29,6486827000","-50,5807005000","46,040"
59912,"-29,6485850000","-50,5671084000","46,041"
59913,"-29,6599279000","-50,5925324000","46,041"
59914,"-29,6392955000","-50,5730733000","46,042"
59915,"-29,6399799000","-50,5680863000","46,042"
59916,"-29,6482916000","-50,5443247000","46,042"
59917,"-29,6501495000","-50,5508763000","46,042"
59918,"-29,6427179000","-50,5532231000","46,043"
59919,"-29,6416423000","-50,5759090000","46,043"
59920,"-29,6344062000","-50,5674018000","46,043"
59921,"-29,6357752000","-50,5695531000","46,043"
59922,"-29,6428157000","-50,5502895000","46,043"
59923,"-29,6428157000","-50,5503873000","46,044"
59924,"-29,6444780000","-50,5482361000","46,044"
59925,"-29,6443802000","-50,5611436000","46,044"
59926,"-29,6457492000","-50,5698464000","46,044"
59927,"-29,6352863000","-50,5662284000","46,045"
59928,"-29,6439891000","-50,5484316000","46,045"
59929,"-29,6556254000","-50,5833406000","46,045"
59930,"-29,6667728000","-50,5773758000","46,045"
59931,"-29,6445758000","-50,5491161000","46,046"
59932,"-29,6445758000","-50,5490184000","46,046"
59933,"-29,6416423000","-50,5683796000","46,046"
59934,"-29,6439891000","-50,5485294000","46,046"
59935,"-29,6509318000","-50,5686730000","46,047"
59936,"-29,6449669000","-50,5499962000","46,047"
59937,"-29,6457492000","-50,5437380000","46,047"
59938,"-29,6457492000","-50,5436402000","46,047"
59939,"-29,6366553000","-50,5719977000","46,047"
59940,"-29,6459448000","-50,5427602000","46,048"
59941,"-29,6429135000","-50,5508763000","46,049"
59942,"-29,6478027000","-50,5421735000","46,049"
59943,"-29,6599279000","-50,5930213000","46,049"
59944,"-29,6544520000","-50,5819717000","46,049"
59945,"-29,6552343000","-50,5830473000","46,049"
59946,"-29,6424246000","-50,5764957000","46,050"
59947,"-29,6448692000","-50,5499962000","46,050"
59948,"-29,6441847000","-50,5773758000","46,050"
59949,"-29,6471182000","-50,5549832000","46,050"
59950,"-29,6485850000","-50,5669129000","46,050"
59951,"-29,6480960000","-50,5683796000","46,051"
59952,"-29,6455536000","-50,5506807000","46,051"
59953,"-29,6482916000","-50,5446181000","46,052"
59954,"-29,6470204000","-50,5547876000","46,052"
59955,"-29,6470204000","-50,5546898000","46,052"
59956,"-29,6360686000","-50,5664240000","46,052"
59957,"-29,6424246000","-50,5521474000","46,052"
59958,"-29,6377309000","-50,5687708000","46,053"
59959,"-29,6471182000","-50,5697486000","46,053"
59960,"-29,6408600000","-50,5680863000","46,053"
59961,"-29,6353841000","-50,5659350000","46,054"
59962,"-29,6479005000","-50,5420757000","46,054"
59963,"-29,6479005000","-50,5419779000","46,054"
59964,"-29,6440869000","-50,5467693000","46,054"
59965,"-29,6601235000","-50,5911634000","46,055"
59966,"-29,6429135000","-50,5505829000","46,056"
59967,"-29,6442825000","-50,5596768000","46,056"
59968,"-29,6442825000","-50,5467693000","46,056"
59969,"-29,6377309000","-50,5694553000","46,056"
59970,"-29,6480960000","-50,5436402000","46,057"
